run_id,experiment_id,status,artifact_uri,start_time,end_time,test_accuracy_div,metrics.lr-Adam,test_accuracy_sub,metrics.val_accuracy_level_2,metrics.val_accuracy_level_4,test_accuracy_grp,metrics.train_loss_epoch,test_f1_macro_grp,metrics.val_accuracy_level_0,test_f1_macro_sec,test_accuracy_sec,metrics.train_loss_step,metrics.train_accuracy_level_1,test_f1_macro_div,min_val_loss,metrics.train_accuracy_level_0,test_accuracy_cls,test_f1_macro_sub,metrics.val_accuracy_level_3,metrics.train_accuracy_level_2,metrics.train_accuracy_level_3,metrics.train_accuracy_level_4,num_params,metrics.epoch,train_time_s,test_f1_macro_cls,metrics.val_accuracy_level_1,params.patience_early_stopping,emb_dim,params.scheduler,params.n_train,params.n_layers,params.train_fraction,params.n_val,params.optimizer,lr,params.scheduler_interval,params.num_epochs,params.optimizer_params/lr,params.n_test,n_heads_label_attn,vocab_size,params.batch_size,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user,architecture
bcf50b8548244cbf91a484921a81efd6,16,FINISHED,mlflow-artifacts:/16/bcf50b8548244cbf91a484921a81efd6/artifacts,2026-07-25 11:22:27.685000+00:00,2026-07-27 01:31:35.887000+00:00,0.915,0.0005,0.8686,0.8886799812316895,0.8682799935340881,0.8893,0.27220702171325684,0.6897,0.9327999949455261,0.882,0.9326,0.31596577167510986,0.9255064725875854,0.7943,0.4167277216911316,0.9377321600914001,0.8763,0.6107,0.8764399886131287,0.912753164768219,0.9098690152168274,0.8991187810897827,8646661,15.0,137289.4,0.6292,0.9151999950408936,5,512,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,25000,4,5000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,thoughtful-gull-976,projet-text-classif,FastText + Label Attention
92741555270e43e1b5cba8df07d4d0c6,16,FINISHED,mlflow-artifacts:/16/92741555270e43e1b5cba8df07d4d0c6/artifacts,2026-07-22 10:11:05.416000+00:00,2026-07-23 09:58:30.460000+00:00,0.9129,0.0005,0.865,0.8862400054931641,0.8648999929428101,0.8879,0.2885304093360901,0.6704,0.9309800267219543,0.87,0.9289,0.49019932746887207,0.9247438311576843,0.8017,0.41790837049484253,0.9370939135551453,0.8764,0.5992,0.873520016670227,0.9097841382026672,0.9053930044174194,0.894581139087677,11206661,9.0,85526.2,0.6242,0.9130600094795227,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,serious-mole-825,projet-text-classif,FastText + Label Attention
7dbad418319c4289886c7ee7c958498e,16,FINISHED,mlflow-artifacts:/16/7dbad418319c4289886c7ee7c958498e/artifacts,2026-07-23 09:59:24.914000+00:00,2026-07-24 07:15:59.473000+00:00,0.9108,0.001,0.866,0.8874800205230713,0.8622999787330627,0.8859,0.28563088178634644,0.6682,0.9303799867630005,0.873,0.9285,0.35089820623397827,0.9223493337631226,0.7932,0.4208466410636902,0.9374008774757385,0.8759,0.5913,0.8738200068473816,0.9076146483421326,0.9065679907798767,0.8967978358268738,11206661,8.0,76478.0,0.6307,0.9133800268173218,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,illustrious-jay-195,projet-text-classif,FastText + Label Attention
372f48c8328b4212ba719cf37d6125d1,16,FINISHED,mlflow-artifacts:/16/372f48c8328b4212ba719cf37d6125d1/artifacts,2026-07-24 18:00:53.292000+00:00,2026-07-25 04:51:24.539000+00:00,0.9149,0.0005,0.8675,0.8909599781036377,0.866599977016449,0.8891,0.28659525513648987,0.7016,0.9316400289535522,0.8749,0.9311,0.3058091998100281,0.925172746181488,0.7834,0.4222845733165741,0.9353795051574707,0.8762,0.5989,0.8755199909210205,0.9088901281356812,0.9077419638633728,0.899157702922821,6852613,12.0,39005.2,0.6005,0.9132400155067444,5,256,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,25000,4,20000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,caring-panda-804,projet-text-classif,FastText + Label Attention
ec0dd42b35ff455e8f393b93dec361ac,16,FINISHED,mlflow-artifacts:/16/ec0dd42b35ff455e8f393b93dec361ac/artifacts,2026-07-25 11:22:20.665000+00:00,2026-07-25 18:18:27.091000+00:00,0.9151,0.001,0.8681,0.8870000243186951,0.8671200275421143,0.8878,0.299532026052475,0.672,0.9301599860191345,0.8756,0.9293,0.25026124715805054,0.9213438034057617,0.7891,0.4229038953781128,0.9332564473152161,0.88,0.593,0.8781999945640564,0.9048919677734375,0.904272198677063,0.8973723649978638,1818629,16.0,24950.6,0.6299,0.9140400290489197,5,128,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,25000,4,10000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,bemused-grub-741,projet-text-classif,FastText + Label Attention
ace29eb14b774f6195a3c47a0f700840,16,FINISHED,mlflow-artifacts:/16/ace29eb14b774f6195a3c47a0f700840/artifacts,2026-07-25 11:22:21.379000+00:00,2026-07-26 21:22:34.043000+00:00,0.9166,0.001,0.8669,0.8898800015449524,0.8670799732208252,0.8881,0.28304505348205566,0.695,0.9329599738121033,0.8807,0.9318,0.25191736221313477,0.925448477268219,0.8197,0.4238016903400421,0.9363766312599182,0.8798,0.608,0.8772000074386597,0.9117496609687805,0.9057008028030396,0.8948679566383362,8646661,12.0,122350.7,0.627,0.9161999821662903,5,512,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,25000,4,5000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,legendary-shrew-227,projet-text-classif,FastText + Label Attention
edd4138cb9614f73854a334fb55326be,16,FINISHED,mlflow-artifacts:/16/edd4138cb9614f73854a334fb55326be/artifacts,2026-07-24 22:30:08.772000+00:00,2026-07-25 10:35:23.430000+00:00,0.9139,0.001,0.8677,0.8884000182151794,0.8622199892997742,0.8909,0.29251551628112793,0.6936,0.9305800199508667,0.8799,0.9316,0.3341439366340637,0.9236020445823669,0.7963,0.4246514141559601,0.9341623783111572,0.8796,0.6055,0.8777400255203247,0.9076146483421326,0.9046028256416321,0.8968623280525208,3012613,14.0,43467.5,0.6362,0.9131399989128113,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,enthused-crab-847,projet-text-classif,FastText + Label Attention
3fd142a8229d4e9fb27b187e0aa3481b,16,FINISHED,mlflow-artifacts:/16/3fd142a8229d4e9fb27b187e0aa3481b/artifacts,2026-07-22 19:51:00.682000+00:00,2026-07-22 22:15:36.501000+00:00,0.9114,0.0005,0.8686,0.8872399926185608,0.8646399974822998,0.8898,0.30556997656822205,0.6965,0.9214800000190735,0.8711,0.9239,0.2713223397731781,0.9240695238113403,0.8004,0.4257548451423645,0.9300252795219421,0.8798,0.6217,0.8762199878692627,0.9111741781234741,0.9073498845100403,0.8975714445114136,2982251,15.0,8658.2,0.65,0.9093599915504456,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,sneaky-ape-997,projet-text-classif,FastText
847879c848324e8194423468d7b444d4,16,FINISHED,mlflow-artifacts:/16/847879c848324e8194423468d7b444d4/artifacts,2026-07-23 21:02:08.684000+00:00,2026-07-24 10:31:36.627000+00:00,0.9104,0.001,0.8692,0.8832600116729736,0.8628399968147278,0.8863,0.33854639530181885,0.6703,0.9223600029945374,0.8648,0.9264,0.4752030372619629,0.9140097498893738,0.7806,0.42682239413261414,0.9263432621955872,0.8767,0.5983,0.8735600113868713,0.8959794640541077,0.8921775221824646,0.884249210357666,794629,33.0,48540.6,0.6202,0.909060001373291,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,carefree-cod-286,projet-text-classif,FastText + Label Attention
da2cc496cdd144e49fd508594bd4dda4,16,FINISHED,mlflow-artifacts:/16/da2cc496cdd144e49fd508594bd4dda4/artifacts,2026-07-22 20:55:18.373000+00:00,2026-07-22 23:17:40.566000+00:00,0.9092,0.0005,0.867,0.8866999745368958,0.864579975605011,0.8891,0.3134789764881134,0.6881,0.9193400144577026,0.8592,0.9203,0.4556810259819031,0.9220895171165466,0.8075,0.4270678758621216,0.9268016219139099,0.8785,0.616,0.8758599758148193,0.9099711179733276,0.9055113196372986,0.895485520362854,1491947,21.0,8530.4,0.6437,0.9076600074768066,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,exultant-stork-119,projet-text-classif,FastText
2db0b35bf7444d1a9d9c10fb6be0edd8,16,FINISHED,mlflow-artifacts:/16/2db0b35bf7444d1a9d9c10fb6be0edd8/artifacts,2026-07-22 15:25:13.387000+00:00,2026-07-22 18:10:31.813000+00:00,0.9106,0.0005,0.8689,0.8862000107765198,0.8631399869918823,0.8904,0.3203253746032715,0.6993,0.9211400151252747,0.8646,0.9223,0.22071899473667145,0.9197487235069275,0.805,0.42786362767219543,0.9262687563896179,0.8801,0.6322,0.8751800060272217,0.9065423011779785,0.9026931524276733,0.892841100692749,1702251,17.0,9900.4,0.6547,0.9074199795722961,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,amusing-snake-262,projet-text-classif,FastText
e41b2cb0544d4e539705d842b63f04dc,16,FINISHED,mlflow-artifacts:/16/e41b2cb0544d4e539705d842b63f04dc/artifacts,2026-07-22 23:32:00.012000+00:00,2026-07-23 02:40:32.591000+00:00,0.9118,0.0005,0.8695,0.8875399827957153,0.8640599846839905,0.8912,0.3020123839378357,0.6875,0.9250800013542175,0.8731,0.9259,0.391624391078949,0.9249019026756287,0.8141,0.42796069383621216,0.9325703978538513,0.8806,0.6315,0.8761199712753296,0.9116127490997314,0.9077817797660828,0.89817875623703,5962859,11.0,11282.9,0.6538,0.9103400111198425,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,bald-finch-718,projet-text-classif,FastText
e5a6f144cc3c41e8842500da1bcba58c,16,FINISHED,mlflow-artifacts:/16/e5a6f144cc3c41e8842500da1bcba58c/artifacts,2026-07-23 21:35:16.190000+00:00,2026-07-24 10:25:38.147000+00:00,0.9106,0.001,0.8652,0.8844799995422363,0.8634799718856812,0.886,0.32970547676086426,0.6777,0.9244199991226196,0.8619,0.9245,0.3637597858905792,0.9164158701896667,0.777,0.42804253101348877,0.9276770353317261,0.8773,0.6041,0.8732600212097168,0.8986107110977173,0.8937504291534424,0.8861026167869568,2244613,15.0,46174.8,0.6209,0.9082199931144714,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,wistful-eel-104,projet-text-classif,FastText + Label Attention
657ac82997d14d72bb4efcd8ccdbb391,16,FINISHED,mlflow-artifacts:/16/657ac82997d14d72bb4efcd8ccdbb391/artifacts,2026-07-22 23:56:25.820000+00:00,2026-07-23 02:26:09.629000+00:00,0.9112,0.0005,0.8695,0.8864399790763855,0.8645399808883667,0.8905,0.2937834858894348,0.7011,0.9228000044822693,0.879,0.9239,0.25666868686676025,0.9269282221794128,0.8156,0.42920780181884766,0.9327151775360107,0.8802,0.6237,0.8760200142860413,0.9146137833595276,0.9107058644294739,0.9010829925537109,5542251,15.0,8966.5,0.6454,0.9099000096321106,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,upbeat-whale-204,projet-text-classif,FastText
df4596ba6c3b418c899c45e800b3c501,16,FINISHED,mlflow-artifacts:/16/df4596ba6c3b418c899c45e800b3c501/artifacts,2026-07-22 16:18:50.918000+00:00,2026-07-22 19:08:31.056000+00:00,0.908,0.0005,0.866,0.8859000205993652,0.8640400171279907,0.8878,0.32801759243011475,0.6901,0.9170600175857544,0.8648,0.9188,0.34112244844436646,0.9176123142242432,0.7959,0.42963534593582153,0.9225586652755737,0.8775,0.6145,0.8756200075149536,0.9051514267921448,0.9011119604110718,0.8909702897071838,851947,25.0,10168.6,0.6433,0.9054800271987915,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,invincible-gnu-108,projet-text-classif,FastText
afb62a3a59094c4ea35b403745b206e4,16,FINISHED,mlflow-artifacts:/16/afb62a3a59094c4ea35b403745b206e4/artifacts,2026-07-23 04:01:49.905000+00:00,2026-07-23 21:34:35.776000+00:00,0.909,0.0005,0.8655,0.8842200040817261,0.8626599907875061,0.8853,0.32653185725212097,0.6734,0.925320029258728,0.8737,0.9256,0.3450626730918884,0.9172226190567017,0.7713,0.4296695291996002,0.9286153316497803,0.8766,0.6027,0.8726599812507629,0.8988928198814392,0.8944694399833679,0.8870292901992798,2244613,21.0,63119.2,0.6283,0.9094200134277344,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,tasteful-fox-916,projet-text-classif,FastText + Label Attention
c58d67d5f6d74e3aaa89e71167075bd2,16,FINISHED,mlflow-artifacts:/16/c58d67d5f6d74e3aaa89e71167075bd2/artifacts,2026-07-25 11:22:26.724000+00:00,2026-07-25 18:46:43.852000+00:00,0.9132,0.001,0.8678,0.8878800272941589,0.8676400184631348,0.8878,0.29644066095352173,0.6829,0.9322800040245056,0.8588,0.9296,0.22209230065345764,0.9213247895240784,0.7915,0.4297329783439636,0.9353564381599426,0.879,0.5973,0.8765599727630615,0.9074503779411316,0.9051637053489685,0.8971967697143555,4292613,10.0,26635.2,0.636,0.9144799709320068,5,256,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,25000,4,10000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,entertaining-owl-955,projet-text-classif,FastText + Label Attention
200f61950a3e47cb99d4569375fecd5e,16,FINISHED,mlflow-artifacts:/16/200f61950a3e47cb99d4569375fecd5e/artifacts,2026-07-23 04:47:57.423000+00:00,2026-07-23 07:51:37.889000+00:00,0.913,0.0005,0.869,0.8870400190353394,0.8642799854278564,0.8907,0.29109621047973633,0.6906,0.9254400134086609,0.8765,0.9274,0.24466896057128906,0.9281163811683655,0.8064,0.4301575720310211,0.9353049993515015,0.8808,0.6214,0.8760799765586853,0.9148520827293396,0.9109400510787964,0.901566207408905,11082859,11.0,10988.1,0.6548,0.9112399816513062,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,youthful-cow-537,projet-text-classif,FastText
aad597254d9a4103a4235fbab3ebb9b6,16,FINISHED,mlflow-artifacts:/16/aad597254d9a4103a4235fbab3ebb9b6/artifacts,2026-07-23 00:36:36.548000+00:00,2026-07-23 03:03:22.760000+00:00,0.9092,0.0005,0.8688,0.8858399987220764,0.8640999794006348,0.8895,0.29978618025779724,0.6952,0.9200599789619446,0.8594,0.9217,0.3152849078178406,0.9255530834197998,0.8047,0.4301590621471405,0.9296587109565735,0.88,0.6167,0.8757399916648865,0.9137871861457825,0.9095599055290222,0.8996358513832092,2771947,21.0,8794.3,0.6426,0.907800018787384,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,thundering-squid-394,projet-text-classif,FastText
aaa8cb1a4e0647f68ccce813ea7563a5,16,FINISHED,mlflow-artifacts:/16/aaa8cb1a4e0647f68ccce813ea7563a5/artifacts,2026-07-22 16:56:12.755000+00:00,2026-07-22 20:54:44.768000+00:00,0.9117,0.0005,0.8686,0.8867800235748291,0.8639799952507019,0.8901,0.309644877910614,0.6969,0.9230599999427795,0.8805,0.9256,0.2402609884738922,0.9216170310974121,0.8161,0.4324781000614166,0.9296073913574219,0.8803,0.6424,0.8751199841499329,0.9085661768913269,0.9054120779037476,0.8960018157958984,3402859,14.0,14283.2,0.6625,0.9095399975776672,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,selective-stoat-662,projet-text-classif,FastText
969dc01a691e49f7aa2110e5311d6b27,16,FINISHED,mlflow-artifacts:/16/969dc01a691e49f7aa2110e5311d6b27/artifacts,2026-07-22 23:18:20.789000+00:00,2026-07-23 00:35:56.578000+00:00,0.9087,0.001,0.8678,0.8860399723052979,0.86353999376297,0.8874,0.31842413544654846,0.6763,0.9190599918365479,0.8469,0.9204,0.3688593804836273,0.9212802648544312,0.7998,0.43253618478775024,0.9264897108078003,0.8789,0.6143,0.8747400045394897,0.9083791971206665,0.9037878513336182,0.8935452103614807,1491947,11.0,4644.4,0.6386,0.9071400165557861,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,fun-deer-82,projet-text-classif,FastText
59b643b6a6e24a2f824f6c9eef4bb95e,16,FINISHED,mlflow-artifacts:/16/59b643b6a6e24a2f824f6c9eef4bb95e/artifacts,2026-07-22 10:10:43.395000+00:00,2026-07-24 00:26:00.114000+00:00,0.9096,0.0005,0.8666,0.8845999836921692,0.8618800044059753,0.8855,0.31005430221557617,0.6659,0.9278799891471863,0.8734,0.9262,0.3043704926967621,0.9194392561912537,0.7952,0.43354979157447815,0.9316892027854919,0.8753,0.6007,0.8721799850463867,0.9029480218887329,0.8993802070617676,0.8879469037055969,7110661,14.0,137592.6,0.619,0.9110599756240845,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,abrasive-doe-453,projet-text-classif,FastText + Label Attention
71f9a897500e47a4ac0eb525fe53e3c3,16,FINISHED,mlflow-artifacts:/16/71f9a897500e47a4ac0eb525fe53e3c3/artifacts,2026-07-22 18:11:17.984000+00:00,2026-07-22 19:50:18.611000+00:00,0.9096,0.001,0.8666,0.8860399723052979,0.8633400201797485,0.8878,0.32307425141334534,0.6935,0.9203799962997437,0.8602,0.9213,0.31710970401763916,0.9190263748168945,0.8063,0.43362370133399963,0.9257673621177673,0.8779,0.6238,0.8751599788665771,0.9053831100463867,0.9014520645141602,0.8916297554969788,1702251,10.0,5923.6,0.6441,0.9076600074768066,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,charming-lark-280,projet-text-classif,FastText
